,id,genre,track_name,artist_name,valence,energy,mood_vec,distances
3537,3tm3GG9BBOYhUzKWlS6A74,latino,Vivir Mi Vida,Marc Anthony,0.899,0.879,"[0.899, 0.879]",0.5941725338653748
3538,68zCp49fXje1NCJrCYMq1r,latino,Mi Persona Favorita,Río Roma,0.682,0.739,"[0.682, 0.739]",0.4415427499121688
3539,01lHZ5GmTQ5vsXmRIuDWzP,latino,No Amanece,David Bisbal,0.704,0.749,"[0.704, 0.749]",0.4548142477979334
3540,0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.945,0.919,"[0.945, 0.919]",0.6342373372799807
3541,0asIPX9Agd7nIQp0ko33mh,latino,Ya Te Olvidé,Yuridia,0.541,0.784,"[0.541, 0.784]",0.30187745858212073
3542,2LgGkK27qwPG4ls3OsNmuj,latino,Perdón,Camila,0.218,0.54,"[0.218, 0.54]",0.4532824726370963
3543,7oskUNX4ZqHavH1UbS6bUa,latino,A Dios Le Pido,Various Artists,0.932,0.847,"[0.932, 0.847]",0.6327874840734448
3544,56z1fafH2YkIUk0XqzM3Ll,latino,Soy el Mismo,Prince Royce,0.502,0.654,"[0.502, 0.654]",0.3789261141700318
3545,41dwfdVGLtjXxIKE65yUWP,latino,Can't Remember to Forget You,Shakira,0.824,0.81,"[0.824, 0.81]",0.5385434058643741
3546,3KBQoWXuEuOpRwEMrDAdMb,latino,Dormir Soñando,El Gran Silencio,0.786,0.935,"[0.786, 0.935]",0.4744344001018476
3547,6RlAZ8QY4LcA4DxUUIiwmn,latino,Limbo,Daddy Yankee,0.917,0.875,"[0.917, 0.875]",0.6125952987086989
3548,6ym5mysjGMujM1evgCOBcE,latino,Tranquila,J Balvin,0.691,0.677,"[0.691, 0.677]",0.4855563818960677
3549,3fPMRb2gcFTZcYmR0bXnDc,latino,Te Robaré,Prince Royce,0.891,0.648,"[0.891, 0.648]",0.6671986211016926
3550,3ZLDaiXqmtlb3P6aTSgt75,malay,Untuk Mencintaimu,Seventeen,0.412,0.625,"[0.412, 0.625]",0.3711711195661645
3551,3jOuDenqt4OVS6jf3kOgrs,malay,Apalah (Arti Menunggu),Raisa,0.308,0.311,"[0.308, 0.311]",0.6720267851804718
3552,2YiMdiqqE2fWIYuwH8Djk3,malay,Mahadewi,Padi,0.398,0.477,"[0.398, 0.477]",0.5129249457766701
3553,2sEIIcf7fkZnMsn9hOqW2r,malay,Takbir Cinta,"Amy Search,Yasin",0.14,0.292,"[0.14, 0.292]",0.7125706982468477
3554,2X8M6o3JcLyjnX4ly4ONfw,malay,Mungkin Nanti,Peterpan,0.218,0.642,"[0.218, 0.642]",0.35425555747228576
3555,1Ib0UNLoqBEWTmBvXeFSni,malay,Pemuja Rahasia,Sheila On 7,0.78,0.694,"[0.78, 0.694]",0.5483402228543881
3556,2gs9m1v7jxvE4YMciFElsu,malay,Setelah Bertahun,Alleycats,0.128,0.387,"[0.128, 0.387]",0.6243492612312439
3557,4tlJ53o1da4QpjiDZcTpyp,malay,Menemukanmu,Seventeen,0.32,0.582,"[0.32, 0.582]",0.4010448852684697
3558,7ET5Sa1VOBrJ0SgMYrb22X,malay,Ku Mohon - Live,Sheila Majid,0.18,0.594,"[0.18, 0.594]",0.4114328620808017
3559,6AWnYFJK0ZJJk5DwCFp9jQ,malay,Bersama,Raisa,0.394,0.306,"[0.394, 0.306]",0.6817103490486264
3560,30V4jdRzgo9kdD1bScqvr0,malay,Sudah,Nidji,0.401,0.523,"[0.401, 0.523]",0.4681548888989625
3561,1ryOelHsBTsqudTHW5slie,malay,Sahabat Kecilku,Gita Gutawa,0.216,0.269,"[0.216, 0.269]",0.7206941098690899
3562,74gIJxuSQmwAzuyHzjPYj6,malay,Kerna Sayang,V.E.,0.672,0.568,"[0.672, 0.568]",0.548077549257402
3563,3bJsgWfMYaLOy4AhtXxOvx,malay,Aku Yang Tersakiti,Various Artists,0.375,0.603,"[0.375, 0.603]",0.3848649113650139
3564,2AkoxQ7F5WcfdZoTtGq89N,malay,Simetri,"Hazama AF9,Amy Search",0.749,0.928,"[0.749, 0.928]",0.4384632253678751
3565,3qK9fJSPlF1yiJL382OVWY,malay,Kau Dan Aku,Nidji,0.322,0.493,"[0.322, 0.493]",0.4900653017711007
3566,68LAFy5petnXejdhHrKyGU,malay,Terasing,Dato' Sudirman,0.608,0.635,"[0.608, 0.635]",0.4555655825454772
3567,1as6Qfl8wdbPMQRWAvQpff,malay,Gemilang,Jaclyn Victor,0.155,0.469,"[0.155, 0.469]",0.538030668270871
3568,4PXfHvjkv6HjGHJmw2lFgL,malay,Getaran Jiwa,Dato' Sheila Majid,0.761,0.795,"[0.761, 0.795]",0.4849257675149878
3569,1aRKAcs6httd8dahLkkQDs,malay,Merisik Khabar,Sudirman,0.372,0.701,"[0.372, 0.701]",0.28790276136223497
3570,5U55m4FfiLmJdNnJ0SxALW,malay,Perpisahan Terasing,Kru,0.577,0.494,"[0.577, 0.494]",0.5552386874128998
3571,1gpN29arJs1CSowgyfQkvY,malay,Sepi Seorang Perindu,Jamal Abdillah,0.307,0.637,"[0.307, 0.637]",0.3460708020044453
3572,1c8CQopCesN9jMm54Io9LW,malay,Kosong,Najwa Latif,0.599,0.728,"[0.599, 0.728]",0.38242646351945886
3573,2LGa8JD1r0dmRLRTvgDmMq,malay,Membebaniku,Peterpan,0.446,0.599,"[0.446, 0.599]",0.4060541835765271
3574,1d6DTlK29L2E8f02rlvz7C,malay,Tiada Maaf Bagi Mu,Datuk Ahmad Jais,0.477,0.397,"[0.477, 0.397]",0.608247482526644
3575,3SVTmelWg5cuLIiI6apwg1,malay,Nur Nilam Sari,Various Artists,0.407,0.72,"[0.407, 0.72]",0.2789587783167972
3576,7G3IzutpffPDfInnba3VQP,malay,Di Akhir Garisan,Ziana Zain,0.217,0.47,"[0.217, 0.47]",0.5220900305502874
3577,0Ft1PkBZ7LMgv5utUdMcy8,malay,Sudahi Perih Ini,D’MASIV,0.179,0.545,"[0.179, 0.545]",0.458332848484592
3578,3XS6vjDWZVsBGX6MzzalhM,malay,Doa Untuk Ibu,Ungu,0.177,0.31,"[0.177, 0.31]",0.6868027373271018
3579,1PCn7QJPWOmGXjeEkPrFcZ,malay,Ayu,V.E.,0.206,0.155,"[0.206, 0.155]",0.8350137723415105
3580,2jp8Bw44J5w3E4zOyL72eU,malay,Salam Terakhir,Amy Search,0.0773,0.424,"[0.0773, 0.424]",0.6070485071227834
3581,5VWKMYI5RhvTD1eN4pkRxD,malay,Menunggu Pagi,Peterpan,0.157,0.564,"[0.157, 0.564]",0.44744832103830723
3582,4jyDAFEYhayQxPjrUfVbXX,malay,Tunjuk Satu Bintang - Re-Mix,Sheila On 7,0.63,0.564,"[0.63, 0.564]",0.5248018673747264
3583,7er7WofjVw4QwPAyxH39jH,malay,Menjaga Hati,Yovie & Nuno,0.19,0.673,"[0.19, 0.673]",0.3338802180423392
3584,4xH476eePXamCeX3Kdbh9b,malay,Beribu Sesalan,Jaclyn Victor,0.148,0.354,"[0.148, 0.354]",0.6505359329045552
3585,79WTjACR1m9EvObVwNyZVB,malay,Sentuhan Listrikmu,Dato' M. Nasir,0.61,0.805,"[0.61, 0.805]",0.3453983207834108
3586,6OzyK08svJmVBZGgKXi6Ni,malay,Ternyata Cinta,Padi,0.356,0.731,"[0.356, 0.731]",0.25547602627252525
3587,7s2zrHMgQMcG8QRlJgCZUV,malay,Bahagia,Tan Sri P. Ramlee,0.363,0.264,"[0.363, 0.264]",0.7206677459134688
3588,79wX5dDh32eUMZUsV5ferK,malay,Raya Yang Sempurna,Various Artists,0.642,0.73,"[0.642, 0.73]",0.41423785437837524
3589,1GW7kgvPSidzTYi7Iwcf0A,malay,Puisi Untuk Sang Putera - Album Version (Edited),Alleycats,0.464,0.622,"[0.464, 0.622]",0.3909232661277658
3590,7FjPYGkt2YCgKjQVKVq9XS,malay,Bathera Merdeka,Datuk Ahmad Jais,0.394,0.321,"[0.394, 0.321]",0.6668163165370206
3591,2eRtTTJp0NHhXdWYLuXALW,malay,Cinta sampai disini,D’MASIV,0.269,0.513,"[0.269, 0.513]",0.47214934078107107
3592,0VTEHjr8USCtQkUiIADdaC,malay,Putus Terpaksa,Ziana Zain,0.104,0.561,"[0.104, 0.561]",0.47136397825883974
3593,7B6kPUj3SCYrb8Nq2Ov0xF,malay,Hanchor Badan Dikandong Tanah,Tan Sri P. Ramlee,0.388,0.265,"[0.388, 0.265]",0.7218032973047436
3594,5PKKmX9m8FBjiVwYTSZkTT,malay,Tapi Itu Dulu,Amy Mastura,0.852,0.547,"[0.852, 0.547]",0.6924882670486193
3595,6l2XfRlfzRNV6ncyqDfxqg,malay,Berhenti Berharap,Sheila On 7,0.165,0.0868,"[0.165, 0.0868]",0.9085017556394704
3596,404hU57FUcViCzElhOKzb7,malay,Salam Terakhir,Dato' Sudirman,0.227,0.576,"[0.227, 0.576]",0.4161946659917688
3597,5FIltuhveV3tEQnjGcRjxl,malay,Sempurna (Versi 1),Original Soundtrack,0.31,0.418,"[0.31, 0.418]",0.5650141591146189
3598,0riZFEMGbitaVGhz0G6oD6,malay,AdaMu,Najwa Latif,0.179,0.627,"[0.179, 0.627]",0.38073744234051893
3599,3H2fMecry7rDBnf10lMvyg,malay,Dosakah Aku,Nidji,0.156,0.506,"[0.156, 0.506]",0.5024868157474383
3600,5h4UfbvVUqrRjYoBkgTHmS,mandopop,征服 - Live,那英,0.295,0.762,"[0.295, 0.762]",0.22181523843054604
3601,6HZSPuaysVZC8om0d2ZD5b,mandopop,划火柴的女孩,Li Quan,0.227,0.42,"[0.227, 0.42]",0.5696823676400735
3602,1GcJnUFB3KFTfMv2vazbER,mandopop,旋轉門,蘇慧倫,0.165,0.491,"[0.165, 0.491]",0.5140671162406714
3603,7rVZdB8tMg4Ik9nfDsaKYq,mandopop,媽媽,Van Ness Wu,0.505,0.46,"[0.505, 0.46]",0.5567854164756831
3604,1qGK2eJrrAWZsDmz86L5f0,mandopop,我是如此愛你,侯湘婷,0.227,0.419,"[0.227, 0.419]",0.5706706580857299
3605,4N0YnmBM4ex81ff7yKyKIz,mandopop,怎麼開始忘了,林隆璇,0.343,0.494,"[0.343, 0.494]",0.4898591634337363
3606,0WOXsslOpkEtCzJmjS303Q,mandopop,回家,Dave Wong,0.359,0.383,"[0.359, 0.383]",0.6016851336039474
3607,3TMDRN2175kRnRu3Xq7jMU,mandopop,愛一直存在,Rachel Liang,0.303,0.402,"[0.303, 0.402]",0.5811041214791028
3608,6XEwz1YI2hLW0xJHNMdRDL,mandopop,獨立,蜜雪薇琪,0.469,0.729,"[0.469, 0.729]",0.2975583976297762
3609,6azSjMG3Kz9hSvQroPS9l9,mandopop,You & I,张铠麟,0.457,0.757,"[0.457, 0.757]",0.2674415824063266
3610,2kmwkxaPjSwJ1fe7SFROTs,mandopop,綠光,Stefanie Sun,0.417,0.874,"[0.417, 0.874]",0.14996666296213967
3611,7yOyOms16gwHUQZp5MzpSK,mandopop,無眠,Sodagreen,0.347,0.287,"[0.347, 0.287]",0.696781888398371
3612,1zxThQ8TWAQOOSn2isGPk0,mandopop,以父之名,Jay Chou,0.398,0.564,"[0.398, 0.564]",0.4273371034675085
3613,2PbCgvC3dJhsh5MJBMZyWm,mandopop,結,Jane Huang,0.304,0.733,"[0.304, 0.733]",0.2501999200639361
3614,6EZhc6fIHmwbd6qlRxebP1,mandopop,Ni Yao De Ai,Penny Tai,0.241,0.335,"[0.241, 0.335]",0.6520989188765766
3615,7G0U8Iu0tcabcbEVmYpLgD,mandopop,你是我的眼 (You're My Eyes) - Live,Penny Tai,0.221,0.523,"[0.221, 0.523]",0.46930693581066957
3616,1dG6z0lkyNo1u77PcR74ES,mandopop,迦南美地,劉畊宏,0.305,0.467,"[0.305, 0.467]",0.5160784824035972
3617,3tPhn7ocw1yDxOSBIiDHF6,mandopop,揮著翅膀的女孩 - 國,Joey Yung,0.434,0.267,"[0.434, 0.267]",0.725986225764649
3618,6IDSJy7e7dJsuVQvkMYHMv,mandopop,愛你 (Love You),郭書瑤 (Yao Yao),0.907,0.706,"[0.907, 0.706]",0.6545059205232601
3619,2UWCmPK0TYyD970JVAPFL5,mandopop,有些事現在不做一輩子都不會做了,Mayday,0.607,0.79,"[0.607, 0.79]",0.3508532456740282
3620,7HohaL77dTMuQbnCOT1eLV,mandopop,看清,櫻桃幫,0.406,0.717,"[0.406, 0.717]",0.2814604767991414
3621,0gkpaI6ZEEzbzxQ198dnzV,mandopop,呼吸,Tanya Chua,0.259,0.449,"[0.259, 0.449]",0.5368249249056903
3622,0XRatBoCNMFVTMegXYWkKV,mandopop,淚海,Valen Hsu,0.154,0.353,"[0.154, 0.353]",0.65
3623,4fJ9NVYXpCadhMTO5Khiv3,mandopop,至少還有我,Ekin Cheng,0.312,0.355,"[0.312, 0.355]",0.6280031847053007
3624,54qmbr11oLDdxzbBm6dVsH,mandopop,燃點,Hu Xia,0.329,0.505,"[0.329, 0.505]",0.4782352977353303
3625,1IqdjDhn8WYeYIWxLClzjx,mandopop,愛如潮水(ST:愛你的餘溫),Joi Chua,0.279,0.333,"[0.279, 0.333]",0.6509416256470313
3626,3yYItsSZmRG3NhtJER0DeW,mandopop,零,Alan Kuo,0.0977,0.565,"[0.0977, 0.565]",0.470648159456722
3627,7DQFJ7MMEPGPPkPLnhl7aD,mandopop,王子,Nicholas Teo,0.319,0.554,"[0.319, 0.554]",0.4290291365396993
3628,5MCCN21zmTWe5IyOQwIjQd,mandopop,愛很簡單,永邦,0.301,0.374,"[0.301, 0.374]",0.6091387362497972
3629,1H1GU8Lz2UTS2moTobiFc8,mandopop,童年往事,Tsai Chin,0.143,0.268,"[0.143, 0.268]",0.735163927297851
3630,74t9crIc6do5q1lq5nf06i,mandopop,失業情歌,Tiger Hu,0.356,0.459,"[0.356, 0.459]",0.5256805113374473
3631,0VYGheR9LhYyElfxe7Y9uk,mandopop,秋夜,倫永亮,0.25,0.158,"[0.25, 0.158]",0.8274787006322277
3632,3z8T8OY3BKUXuAKpYxRIMw,mandopop,灰色光的萤火虫,李桀汉,0.202,0.398,"[0.202, 0.398]",0.5956248819517196
3633,2awrvDarGbT8eXZDWl4SYp,mandopop,流水年華 (Flowing Years),Harlem Yu,0.433,0.256,"[0.433, 0.256]",0.7366749622459011
3634,1BB7sXW1JrPfR4EaFmTDCv,mandopop,短髮,Gigi Leung,0.341,0.564,"[0.341, 0.564]",0.419869027197768
3635,6joRTEB8Ht74ZvdzDeKQMT,mandopop,我很好 (I'm Well),Rene Liu,0.334,0.407,"[0.334, 0.407]",0.5763471176296452
3636,2IfSPLPDW6RGosdB5huwAA,mandopop,泡沫,G.E.M.,0.162,0.403,"[0.162, 0.403]",0.5995865241981344
3637,2X8f9kURErFj7Ax6EZV7k5,mandopop,Shi Guang,Xu Wei,0.408,0.627,"[0.408, 0.627]",0.3682010320463537
3638,4kWaSBGCAiLJ9eYWu5ah5c,mandopop,虎口脫險,Lao Lang,0.23,0.335,"[0.23, 0.335]",0.653421762722975
3639,2ePYNrQgKElPOToMT85Y1k,mandopop,最熟悉的陌生人,Elva Hsiao,0.357,0.627,"[0.357, 0.627]",0.35858750675393025
3640,33qOoM0RnP090cr46Iz8eL,mandopop,沒有月亮的時候,洪愛莉,0.0716,0.406,"[0.0716, 0.406]",0.6258488315879482
3641,1NBVis81bpL8EEx8R92Z7O,mandopop,流感,Da Mouth,0.659,0.82,"[0.659, 0.82]",0.38156781834950393
3642,4jzC1NSDUW20QPAKYgqiz4,mandopop,兄妹,Eason Chan,0.418,0.432,"[0.418, 0.432]",0.5607289897981019
3643,18DOlL863X1z515cz5dqns,mandopop,無所謂,Various Artists,0.168,0.364,"[0.168, 0.364]",0.6359850627176711
3644,6bBs2Ws2YfdSlT3gNC2ZN0,mandopop,記得,A-Mei Chang,0.306,0.336,"[0.306, 0.336]",0.6470494571514608
3645,4lVpDq07Bp3o92xOeXenqW,mandopop,一秒的安慰,Yida Huang,0.302,0.222,"[0.302, 0.222]",0.7610946064714951
3646,5DtMEJK4jQq76BT49XH6Mm,mandopop,365天,JPM,0.519,0.776,"[0.519, 0.776]",0.29133142638582604
3647,79OiRyrqPS6F4bnqlcLk4I,mandopop,其實都沒有,Aska Yang,0.36,0.392,"[0.36, 0.392]",0.5927874829987556
3648,05Mw2bHHClR3AWLcf5GmVC,mandopop,寂寞沙洲冷,Steve Chou,0.618,0.495,"[0.618, 0.495]",0.5749434754825904
3649,2rZp4dRPgSKMqTjldIcTdA,mandopop,天后,Andrew Tan,0.286,0.643,"[0.286, 0.643]",0.3411509929635263
3650,1pPlSUdw0SoYHi2YBa57j8,metal,Strife,Trivium,0.309,0.987,"[0.309, 0.987]",0.006403124237432854
3651,5CPXR6lDTvngxtmMZxnWmC,metal,Pull Me Under,Dream Theater,0.278,0.941,"[0.278, 0.941]",0.05531726674375734
3652,2SgbR6ttzoNlCRGQOKjrop,metal,Cowboys from Hell,Pantera,0.437,0.908,"[0.437, 0.908]",0.14406248644251562
3653,2h1rjzw90ZeMgbzOHJFHao,metal,What If I Was Nothing,All That Remains,0.221,0.768,"[0.221, 0.768]",0.2342520010586889
3654,5pnLt6PMHoPpbB7Wz3xRfO,metal,Mr. Crowley - 2002 Version,Ozzy Osbourne,0.36,0.822,"[0.36, 0.822]",0.16744252745345195
3655,2cLP3ysj6Al847SDOSuEqo,metal,King,Eluveitie,0.133,0.986,"[0.133, 0.986]",0.18102486017119307
3656,4hOohf45f0JtxYKNsEAIOV,metal,For Whom The Bell Tolls,Metallica,0.213,0.861,"[0.213, 0.861]",0.1583824485225557
3657,308BpHy6evPQz9hSPpSLNf,metal,Blood,In This Moment,0.527,0.95,"[0.527, 0.95]",0.2155411793602327
3658,0i2VKBjz7WFaqJ9DgXtPK0,metal,I Believe in a Thing Called Love,The Darkness,0.624,0.878,"[0.624, 0.878]",0.32729955698106283
3659,6hs9Tpyt7i7H6rkYFos9Pn,metal,SadioWitch,Electric Wizard,0.158,0.942,"[0.158, 0.942]",0.16129786111415118
3660,7eyshS7nRaFtN8oMjHZSnp,metal,Take This Life,In Flames,0.121,0.993,"[0.121, 0.993]",0.1932588937151406
3661,40qSFV6TIvL46ZUlsZnpih,metal,Quantum Flux,Northlane,0.264,0.907,"[0.264, 0.907]",0.09097252332435322
3662,60KqEUtRPr7E0Difa7hfOy,metal,Redneck,Lamb of God,0.0576,0.996,"[0.0576, 0.996]",0.25672935165266947
3663,0PLUzbu0ST6IOSgtUknxWV,metal,Fear of the Dark,Iron Maiden,0.236,0.813,"[0.236, 0.813]",0.18704010265181106
3664,6bDVc03eMOMfvKez5qMAcq,metal,Still Counting,Volbeat,0.366,0.923,"[0.366, 0.923]",0.07939773296511678
3665,4Jp6zaYbDGEhK0eV1byXNF,metal,Let It Go,Betraying The Martyrs,0.386,0.976,"[0.386, 0.976]",0.07233947746562731
3666,3GSAaAkhnwCKd2pqAe8C4H,metal,Limits to Infinity,Scar Symmetry,0.341,0.981,"[0.341, 0.981]",0.027073972741361793
3667,51TG9W3y9qyO8BY5RXKgnZ,metal,Symphony Of Destruction,Megadeth,0.51,0.891,"[0.51, 0.891]",0.21651789764358972
3668,2PpNgmrS9mAyrkRAwn6YPq,metal,Rainbow in the Dark,Dio,0.612,0.947,"[0.612, 0.947]",0.30016662039607267
3669,2PfBSkCKZDXMsJogMT0wML,metal,Jump,Van Halen,0.774,0.822,"[0.774, 0.822]",0.4873612623095931
3670,5TbTav1XIDESHNU2F2jrg2,metal,Storm the Sorrow,Epica,0.255,0.887,"[0.255, 0.887]",0.11268096556206818
3671,7oaHtCQsAKIFFBCRDty9yn,metal,You Only Live Once,Suicide Silence,0.24,0.954,"[0.24, 0.954]",0.07947955712005449
3672,6NwbeybX6TDtXlpXvnUOZC,metal,Master Of Puppets,Metallica,0.593,0.872,"[0.593, 0.872]",0.3002698786092271
3673,2f0P7iELCvAlV8j6Z3rGDE,metal,Stranglehold,Ted Nugent,0.49,0.711,"[0.49, 0.711]",0.32397530770106536
3674,0cYduKz7njWaJ73PGn6OGW,metal,Amaranth,Nightwish,0.319,0.874,"[0.319, 0.874]",0.1091146186356347
3675,3Jx5QwNzHYxIr6wW2XHUbB,metal,Rock You Like A Hurricane,Scorpions,0.807,0.706,"[0.807, 0.706]",0.5654891687733727
3676,6vpnMc4RI046H2Pqyf8bp7,metal,Digital World,Amaranthe,0.59,0.948,"[0.59, 0.948]",0.2782103520719529
3677,1qlRSRaD3Hb5lfzcAs0Ev1,metal,Carrie - Single Version,Various Artists,0.144,0.524,"[0.144, 0.524]",0.48947012166219095
3678,4jFt5aoh7VQQ9gsEaDkBQD,metal,Burnin' For You,Blue Öyster Cult,0.686,0.622,"[0.686, 0.622]",0.5183676301622238
3679,4mm5XXEXkzyex6D0MB6g59,metal,Man On The Silver Mountain,Rainbow,0.834,0.782,"[0.834, 0.782]",0.5574952914599369
3680,0EYtFwA4BA0uoozzCGqKjd,metal,Ace of Spades,Motörhead,0.209,0.99,"[0.209, 0.99]",0.10523307464861037
3681,2dQUNg3OGqVXrfjDpgJcCu,metal,You Will Know My Name,Arch Enemy,0.104,0.947,"[0.104, 0.947]",0.21306337085477647
3682,57fqmDaokbxZ3TaB0jp39q,metal,Holy Diver,Dio,0.109,0.901,"[0.109, 0.901]",0.22079175709251467
3683,3RVg6RZvfOLrw4pqjVNbQr,metal,To Hell and Back,Sabaton,0.305,0.849,"[0.305, 0.849]",0.13430189872075526
3684,0lCwaZYSRy6q0jLmnYiQxi,metal,Laid to Rest,Lamb of God,0.158,0.959,"[0.158, 0.959]",0.15783535725559086
3685,1f2nJKg780VxYIveVq6Xej,metal,South Of Heaven,Slayer,0.0395,0.991,"[0.0395, 0.991]",0.2746165508486333
3686,1hKdDCpiI9mqz1jVHRKG0E,metal,Enter Sandman,Metallica,0.635,0.824,"[0.635, 0.824]",0.3582206024225854
3687,5RHG4SQ6iJ1qQJmt3EFJCX,metal,We're Not Gonna Take It,Twisted Sister,0.922,0.924,"[0.922, 0.924]",0.6108559568343425
3688,2WeSz9FLWE9RRIFDWtD5nc,metal,The Trooper,Iron Maiden,0.62,0.866,"[0.62, 0.866]",0.32760494501762333
3689,3kBV6iIyeT5SCvGcVyg4pJ,metal,Kill or Become,Cannibal Corpse,0.0567,0.997,"[0.0567, 0.997]",0.2576805968636366
3690,7rb8JRuyMqJSBOSoaFMtCY,metal,Deceiver of the Gods,Amon Amarth,0.0827,0.991,"[0.0827, 0.991]",0.23143830711444466
3691,6DPZmWcljW3XCfMNlnqy9r,metal,Heaven and Hell,Various Artists,0.318,0.529,"[0.318, 0.529]",0.45401762080342206
3692,0hgCitquBvVVW8K4fLk56L,metal,Proving Grounds,Attila,0.321,0.961,"[0.321, 0.961]",0.02308679276123041
3693,6iC4yNDnwpSJ61Sz8g6EDG,metal,Carrion,Parkway Drive,0.428,0.969,"[0.428, 0.969]",0.11485643212288982
3694,0E4SOtfJAgKXmVrY2CJLnE,metal,Angels,Within Temptation,0.192,0.865,"[0.192, 0.865]",0.169729196074217
3695,7pTMHN7QnzmnwGQa3mTRNv,metal,Nemo,Nightwish,0.351,0.737,"[0.351, 0.737]",0.24876695922087402
3696,5MZrOnwTMwnUqAMxTNnV7t,metal,Heaven Nor Hell,Volbeat,0.672,0.768,"[0.672, 0.768]",0.41759909003732276
3697,3ovjw5HZZv43SxTwApooCM,metal,Wind Of Change,Scorpions,0.246,0.524,"[0.246, 0.524]",0.4640096981745101
3698,4vJr55lngvhSM8WIh9CjQc,metal,Cemetery Gates,Pantera,0.426,0.726,"[0.426, 0.726]",0.28034443101299517
3699,2l7cgpgIJ7reophrNBVNNg,metal,Rusted Nail,In Flames,0.231,0.943,"[0.231, 0.943]",0.09213576938409969
3700,1f2nJKg780VxYIveVq6Xej,metal-misc,South Of Heaven,Slayer,0.0395,0.991,"[0.0395, 0.991]",0.2746165508486333
3701,0lCwaZYSRy6q0jLmnYiQxi,metal-misc,Laid to Rest,Lamb of God,0.158,0.959,"[0.158, 0.959]",0.15783535725559086
3702,3gLlcZQMvpwgtV9THHXrGp,metal-misc,Runnin' With The Devil,Van Halen,0.527,0.88,"[0.527, 0.88]",0.23659670327373541
3703,5u3l2TONYacJgmRPQVaF9y,metal-misc,Twilight Of The Thunder God,Amon Amarth,0.278,0.92,"[0.278, 0.92]",0.07256031973468689
3704,1qlRSRaD3Hb5lfzcAs0Ev1,metal-misc,Carrie - Single Version,Various Artists,0.144,0.524,"[0.144, 0.524]",0.48947012166219095
3705,5TbTav1XIDESHNU2F2jrg2,metal-misc,Storm the Sorrow,Epica,0.255,0.887,"[0.255, 0.887]",0.11268096556206818
3706,61dTqhd46yMkSWmC5LAh5F,metal-misc,Angel Of Death,Slayer,0.0829,0.994,"[0.0829, 0.994]",0.23136164332058157
3707,2f0P7iELCvAlV8j6Z3rGDE,metal-misc,Stranglehold,Ted Nugent,0.49,0.711,"[0.49, 0.711]",0.32397530770106536
3708,4NyLHJAMsAPkP4RrZGFkoz,metal-misc,Heroes And Tombs,At The Gates,0.2,0.963,"[0.2, 0.963]",0.11574109036984229
3709,6pKA3P1JERZutikZtZpoUo,metal-misc,Keelhauled,Alestorm,0.575,0.967,"[0.575, 0.967]",0.261489961566405
3710,6bDVc03eMOMfvKez5qMAcq,metal-misc,Still Counting,Volbeat,0.366,0.923,"[0.366, 0.923]",0.07939773296511678
3711,4fj8NzcAJfVYelreg3I32V,metal-misc,Love Hurts,Nazareth,0.407,0.486,"[0.407, 0.486]",0.5056263442503762
3712,0EYtFwA4BA0uoozzCGqKjd,metal-misc,Ace of Spades,Motörhead,0.209,0.99,"[0.209, 0.99]",0.10523307464861037
3713,4SZymOV9M2wAz1N2uMWQUx,metal-misc,Inis Mona,Eluveitie,0.276,0.991,"[0.276, 0.991]",0.038832975677895176
3714,5J0s7y5Qt9zMCd4weeSQ6N,metal-misc,Breaking the Law,Judas Priest,0.491,0.961,"[0.491, 0.961]",0.17836199146679205
3715,1L6KRFCqkFkhutZTT68RhS,metal-misc,Death And The Labyrinth,At The Gates,0.514,0.97,"[0.514, 0.97]",0.2004220546746291
3716,4hOohf45f0JtxYKNsEAIOV,metal-misc,For Whom The Bell Tolls,Metallica,0.213,0.861,"[0.213, 0.861]",0.1583824485225557
3717,0i2VKBjz7WFaqJ9DgXtPK0,metal-misc,I Believe in a Thing Called Love,The Darkness,0.624,0.878,"[0.624, 0.878]",0.32729955698106283
3718,1BxN8obIlzutEpzedUX5XJ,metal-misc,Gateways,Dimmu Borgir,0.15,0.943,"[0.15, 0.943]",0.16880758276807356
3719,2dQUNg3OGqVXrfjDpgJcCu,metal-misc,You Will Know My Name,Arch Enemy,0.104,0.947,"[0.104, 0.947]",0.21306337085477647
3720,67JcIsAxt2NKL1q9depQTP,metal-misc,Still Loving You,Scorpions,0.11,0.536,"[0.11, 0.536]",0.491350180624776
3721,40qSFV6TIvL46ZUlsZnpih,metal-misc,Quantum Flux,Northlane,0.264,0.907,"[0.264, 0.907]",0.09097252332435322
3722,57fqmDaokbxZ3TaB0jp39q,metal-misc,Holy Diver,Dio,0.109,0.901,"[0.109, 0.901]",0.22079175709251467
3723,7txxAtOMwLLnQTpKeBL6bp,metal-misc,Mother,Danzig,0.342,0.763,"[0.342, 0.763]",0.22177466041006577
3724,0cYduKz7njWaJ73PGn6OGW,metal-misc,Amaranth,Nightwish,0.319,0.874,"[0.319, 0.874]",0.1091146186356347
3725,3cdy3GBpBLSo9CogvaXLN6,metal-misc,About That Life,Attila,0.473,0.903,"[0.473, 0.903]",0.17799157283422154
3726,06IbVDQRIM4USfAdJY06sG,metal-misc,At War With Reality,At The Gates,0.399,0.991,"[0.399, 0.991]",0.085375640553966
